MUNICIPALITY,BIOME,STATE,COUNTRY,SOY_EQUIVALENT_TONS
Mundo Novo,CERRADO,GOIAS,Spain,2.92941842105628
Mutunopolis,CERRADO,GOIAS,Netherlands,0.113394845106789
Mutunopolis,CERRADO,GOIAS,Italy,0.0283487112766975
Mutunopolis,CERRADO,GOIAS,Netherlands,14.5135621431301
Mutunopolis,CERRADO,GOIAS,Netherlands,17.2799073484662
Mutunopolis,CERRADO,GOIAS,Germany,1.31152477850513
Mutunopolis,CERRADO,GOIAS,France,6.35011132598023
Mutunopolis,CERRADO,GOIAS,France,19.2447480224407
Mutunopolis,CERRADO,GOIAS,Germany,2.12615334575231
Mutunopolis,CERRADO,GOIAS,Netherlands,4.39405024788811
Mutunopolis,CERRADO,GOIAS,Netherlands,478.592456183275
Mutunopolis,CERRADO,GOIAS,Netherlands,160.060259732041
Nazario,CERRADO,GOIAS,France,10.3270242287263
Nazario,CERRADO,GOIAS,Germany,5.64211687863325
Nazario,CERRADO,GOIAS,Ireland,5.29480680661053
Nazario,CERRADO,GOIAS,Netherlands,4.14344984571149
Nazario,CERRADO,GOIAS,Netherlands,2.83376743476475
Nazario,CERRADO,GOIAS,Spain,1.55083715426996
Nazario,CERRADO,GOIAS,France,2.65304772023696
Nazario,CERRADO,GOIAS,Netherlands,8.28645222300293
Nazario,CERRADO,GOIAS,Netherlands,18.2301948906065
Nazario,CERRADO,GOIAS,Netherlands,9.94374266760355
Nazario,CERRADO,GOIAS,Netherlands,3.16725506933622
Nazario,CERRADO,GOIAS,Netherlands,0.372255372667879
Nazario,CERRADO,GOIAS,Netherlands,0.531793389525541
Nazario,CERRADO,GOIAS,Netherlands,5.95608596268606
Neropolis,CERRADO,GOIAS,France,5.43527590985595
Neropolis,CERRADO,GOIAS,Germany,2.96953519928065
Neropolis,CERRADO,GOIAS,Ireland,2.78674042453186
Neropolis,CERRADO,GOIAS,Netherlands,2.18076307669026
Neropolis,CERRADO,GOIAS,Netherlands,1.49145654461303
Neropolis,CERRADO,GOIAS,Spain,0.816230081194718
Neropolis,CERRADO,GOIAS,France,1.39634090538788
Neropolis,CERRADO,GOIAS,Netherlands,4.36129064368576
Neropolis,CERRADO,GOIAS,Netherlands,9.59483941610867
Neropolis,CERRADO,GOIAS,Netherlands,5.23354877242291
Neropolis,CERRADO,GOIAS,Netherlands,1.66697635228222
Neropolis,CERRADO,GOIAS,Netherlands,0.195923880351515
Neropolis,CERRADO,GOIAS,Netherlands,0.279891257645022
Neropolis,CERRADO,GOIAS,Netherlands,3.13478208562424
Niquelandia,CERRADO,GOIAS,Netherlands,8.45762906643604
Niquelandia,CERRADO,GOIAS,Italy,2.11440726660902
Niquelandia,CERRADO,GOIAS,Netherlands,1082.50357345312
Niquelandia,CERRADO,GOIAS,Netherlands,1288.83324914881
Niquelandia,CERRADO,GOIAS,Germany,97.8209377823992
Niquelandia,CERRADO,GOIAS,France,473.627227720419
Niquelandia,CERRADO,GOIAS,France,1435.3821824753
Niquelandia,CERRADO,GOIAS,Germany,158.580544995676
Niquelandia,CERRADO,GOIAS,Netherlands,327.733126324397
Niquelandia,CERRADO,GOIAS,Netherlands,35696.1329642517
Niquelandia,CERRADO,GOIAS,Netherlands,11938.1996934352
Nova Aurora,CERRADO,GOIAS,Italy,108.429237584716
Nova Aurora,CERRADO,GOIAS,Netherlands,684.422666666028
Nova Crixas,CERRADO,GOIAS,France,1.32776471269862
Nova Crixas,CERRADO,GOIAS,Netherlands,98.5155628657011
Nova Crixas,CERRADO,GOIAS,Slovenia,16.66029676205
Nova Crixas,CERRADO,GOIAS,Netherlands,8.58511033033164
Nova Crixas,CERRADO,GOIAS,Finland,4.49398526950883
Nova Crixas,CERRADO,GOIAS,Netherlands,11.4822630060478
Nova Crixas,CERRADO,GOIAS,Spain,111.86585180053
Nova Veneza,CERRADO,GOIAS,France,2.60892744829417
Nova Veneza,CERRADO,GOIAS,Germany,1.42537417024784
Nova Veneza,CERRADO,GOIAS,Ireland,1.33763284613545
Nova Veneza,CERRADO,GOIAS,Netherlands,1.04676427533086
Nova Veneza,CERRADO,GOIAS,Netherlands,0.715897772571774
Nova Veneza,CERRADO,GOIAS,Spain,0.391789689846437
Nova Veneza,CERRADO,GOIAS,France,0.670242353039792
Nova Veneza,CERRADO,GOIAS,Netherlands,2.09341550622439
Nova Veneza,CERRADO,GOIAS,Netherlands,4.60551411369365
Nova Veneza,CERRADO,GOIAS,Netherlands,2.51209860746926
Nova Veneza,CERRADO,GOIAS,Netherlands,0.800147119162829
Nova Veneza,CERRADO,GOIAS,Netherlands,0.094043282751936
Nova Veneza,CERRADO,GOIAS,Netherlands,0.13434754678848
Nova Veneza,CERRADO,GOIAS,Netherlands,1.50469252403098
Novo Planalto,CERRADO,GOIAS,Netherlands,1.12768382760925
Novo Planalto,CERRADO,GOIAS,Italy,0.281920956902313
Novo Planalto,CERRADO,GOIAS,Netherlands,144.333803660971
Novo Planalto,CERRADO,GOIAS,Netherlands,171.844425918131
Novo Planalto,CERRADO,GOIAS,Germany,13.0427911501286
Novo Planalto,CERRADO,GOIAS,France,63.1502943461181
Novo Planalto,CERRADO,GOIAS,France,191.384282864742
Novo Planalto,CERRADO,GOIAS,Germany,21.1440717676735
Novo Planalto,CERRADO,GOIAS,Netherlands,43.6977483198585
Novo Planalto,CERRADO,GOIAS,Netherlands,4759.48419300194
Novo Planalto,CERRADO,GOIAS,Netherlands,1591.75989149043
Orizona,CERRADO,GOIAS,Netherlands,4.89414806194336
Orizona,CERRADO,GOIAS,Italy,1.22353701548584
Orizona,CERRADO,GOIAS,Netherlands,626.408739901716
Orizona,CERRADO,GOIAS,Netherlands,745.804846599616
Orizona,CERRADO,GOIAS,Germany,56.6057164844369
Orizona,CERRADO,GOIAS,France,274.072291468828
Orizona,CERRADO,GOIAS,France,830.607830081835
Orizona,CERRADO,GOIAS,Germany,91.7652761614377
Orizona,CERRADO,GOIAS,Netherlands,189.648237400305
Orizona,CERRADO,GOIAS,Netherlands,20656.1624532775
Orizona,CERRADO,GOIAS,Netherlands,6908.23828211933
Ouvidor,CERRADO,GOIAS,Italy,334.361531827626
Ouvidor,CERRADO,GOIAS,Netherlands,2110.54339531996
Padre Bernardo,CERRADO,GOIAS,France,1651.79654472926
Padre Bernardo,CERRADO,GOIAS,Romania,224.359202986221
Padre Bernardo,CERRADO,GOIAS,Romania,216.687398703004
Padre Bernardo,CERRADO,GOIAS,Spain,1201.0993474145
Padre Bernardo,CERRADO,GOIAS,Italy,150.716703966719
Padre Bernardo,CERRADO,GOIAS,Spain,399.48421831404
Padre Bernardo,CERRADO,GOIAS,Spain,335.340008825826
Padre Bernardo,CERRADO,GOIAS,Netherlands,2156.49018365675
Palestina De Goias,CERRADO,GOIAS,France,1.0622117239995
Palestina De Goias,CERRADO,GOIAS,Netherlands,78.8124468676933
Palestina De Goias,CERRADO,GOIAS,Slovenia,13.3282368304492
Palestina De Goias,CERRADO,GOIAS,Netherlands,6.86808796580619
Palestina De Goias,CERRADO,GOIAS,Finland,3.59518805937485
Palestina De Goias,CERRADO,GOIAS,Netherlands,9.18581000566034
Palestina De Goias,CERRADO,GOIAS,Spain,89.4926775514365
Palmeiras De Goias,CERRADO,GOIAS,France,271.713025678354
Palmeiras De Goias,CERRADO,GOIAS,Germany,148.449022135531
Palmeiras De Goias,CERRADO,GOIAS,Ireland,139.31099084716
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,109.01778376709
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,74.5588958363161
Palmeiras De Goias,CERRADO,GOIAS,Spain,40.8038798194116
Palmeiras De Goias,CERRADO,GOIAS,France,69.8040023310328
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,218.02379424929
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,479.652347348437
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,261.628553099148
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,83.3332467247043
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,9.79436393218258
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,13.9919484745465
Palmeiras De Goias,CERRADO,GOIAS,Netherlands,156.709822914921
Palmelo,CERRADO,GOIAS,Netherlands,0.036336426022802
Palmelo,CERRADO,GOIAS,Italy,0.00908410650570051
Palmelo,CERRADO,GOIAS,Netherlands,4.65074912924421
Palmelo,CERRADO,GOIAS,Netherlands,5.53720122336336
Palmelo,CERRADO,GOIAS,Germany,0.420267103379728
Palmelo,CERRADO,GOIAS,France,2.03483985727692
Palmelo,CERRADO,GOIAS,France,6.16681792004151
Palmelo,CERRADO,GOIAS,Germany,0.681307987927538
Palmelo,CERRADO,GOIAS,Netherlands,1.40803650838358
Palmelo,CERRADO,GOIAS,Netherlands,153.360934201174
Palmelo,CERRADO,GOIAS,Netherlands,51.2899663248935
Palminopolis,CERRADO,GOIAS,France,22.0128611993707
Palminopolis,CERRADO,GOIAS,Germany,12.026614150328
Palminopolis,CERRADO,GOIAS,Ireland,11.2862955223042
Palminopolis,CERRADO,GOIAS,Netherlands,8.83208795874496
Palminopolis,CERRADO,GOIAS,Netherlands,6.04039729462966
Palminopolis,CERRADO,GOIAS,Spain,3.30573089242982
Palminopolis,CERRADO,GOIAS,France,5.65517906488791
Palminopolis,CERRADO,GOIAS,Netherlands,17.6632221034964
Palminopolis,CERRADO,GOIAS,Netherlands,38.859088627692
Palminopolis,CERRADO,GOIAS,Netherlands,21.1958665241956
Palminopolis,CERRADO,GOIAS,Netherlands,6.7512523143272
Palminopolis,CERRADO,GOIAS,Netherlands,0.793491490652647
Palminopolis,CERRADO,GOIAS,Netherlands,1.13355927236092
Palminopolis,CERRADO,GOIAS,Netherlands,12.6958638504424
Panama,CERRADO,GOIAS,Netherlands,2331.46806728153
Panama,CERRADO,GOIAS,Netherlands,111.593315727186
Panama,CERRADO,GOIAS,Germany,38.0811386129941
Parauna,CERRADO,GOIAS,France,4.51594483958671
Parauna,CERRADO,GOIAS,Netherlands,335.067533793788
Parauna,CERRADO,GOIAS,Slovenia,56.6643927715533
Parauna,CERRADO,GOIAS,Netherlands,29.1993636543826
Parauna,CERRADO,GOIAS,Finland,15.2847785401446
Parauna,CERRADO,GOIAS,Netherlands,39.0530535064074
Parauna,CERRADO,GOIAS,Spain,380.474048852993
Parauna,CERRADO,GOIAS,France,516.807329145347
Parauna,CERRADO,GOIAS,Germany,282.355041509568
Parauna,CERRADO,GOIAS,Ireland,264.97419812895
Parauna,CERRADO,GOIAS,Netherlands,207.355497651811
Parauna,CERRADO,GOIAS,Netherlands,141.813531850352
Parauna,CERRADO,GOIAS,Spain,77.610354143275
Parauna,CERRADO,GOIAS,France,132.769564205808
Parauna,CERRADO,GOIAS,Netherlands,414.688602119108
Parauna,CERRADO,GOIAS,Netherlands,912.314924662038
Parauna,CERRADO,GOIAS,Netherlands,497.62632254293
Parauna,CERRADO,GOIAS,Netherlands,158.502642857418
Parauna,CERRADO,GOIAS,Netherlands,18.629210181704
Parauna,CERRADO,GOIAS,Netherlands,26.6131574024343
Parauna,CERRADO,GOIAS,Netherlands,298.067362907264
Perolandia,CERRADO,GOIAS,France,4.92379400508697
Perolandia,CERRADO,GOIAS,Netherlands,365.32853539994
Perolandia,CERRADO,GOIAS,Slovenia,61.7819320964074
Perolandia,CERRADO,GOIAS,Netherlands,31.8364499170811
Perolandia,CERRADO,GOIAS,Finland,16.6651949079018
Perolandia,CERRADO,GOIAS,Netherlands,42.5800574554377
Perolandia,CERRADO,GOIAS,Spain,414.835855480684
Petrolina De Goias,CERRADO,GOIAS,Netherlands,0.0608949689524195
Petrolina De Goias,CERRADO,GOIAS,Italy,0.0152237422381049
Petrolina De Goias,CERRADO,GOIAS,Netherlands,7.79403080680246
Petrolina De Goias,CERRADO,GOIAS,Netherlands,9.27960543968788
Petrolina De Goias,CERRADO,GOIAS,Germany,0.704311210903684
Petrolina De Goias,CERRADO,GOIAS,France,3.4101182613355
Petrolina De Goias,CERRADO,GOIAS,France,10.3347584470883
Petrolina De Goias,CERRADO,GOIAS,Germany,1.14178066785787
Petrolina De Goias,CERRADO,GOIAS,Netherlands,2.35968004690626
Petrolina De Goias,CERRADO,GOIAS,Netherlands,257.012324790394
Petrolina De Goias,CERRADO,GOIAS,Netherlands,85.9550937938996
Piracanjuba,CERRADO,GOIAS,Netherlands,32640.5502671966
Piracanjuba,CERRADO,GOIAS,Netherlands,1562.3062921567
Piracanjuba,CERRADO,GOIAS,Germany,533.135896893852
Piranhas,CERRADO,GOIAS,France,0.869082361599037
Piranhas,CERRADO,GOIAS,Netherlands,64.4829141870834
Piranhas,CERRADO,GOIAS,Slovenia,10.904921569632
Piranhas,CERRADO,GOIAS,Netherlands,5.61934497062245
Piranhas,CERRADO,GOIAS,Finland,2.94151764515416
Piranhas,CERRADO,GOIAS,Netherlands,7.51566309479289
Piranhas,CERRADO,GOIAS,Spain,73.2212851684365
Pirenopolis,CERRADO,GOIAS,Netherlands,0.338305191406776
Pirenopolis,CERRADO,GOIAS,Italy,0.0845762978516943
Pirenopolis,CERRADO,GOIAS,Netherlands,43.3001466177914
Pirenopolis,CERRADO,GOIAS,Netherlands,51.5533343469788
Pirenopolis,CERRADO,GOIAS,Germany,3.91283784381077
Pirenopolis,CERRADO,GOIAS,France,18.9450907187795
Pirenopolis,CERRADO,GOIAS,France,57.4152921781903
Pirenopolis,CERRADO,GOIAS,Germany,6.34322233887705
Pirenopolis,CERRADO,GOIAS,Netherlands,13.1093261670126
Pirenopolis,CERRADO,GOIAS,Netherlands,1427.84543990904
Pirenopolis,CERRADO,GOIAS,Netherlands,477.528028317963
Planaltina,CERRADO,GOIAS,France,375.78372257185
Planaltina,CERRADO,GOIAS,Romania,51.0417198537209
Planaltina,CERRADO,GOIAS,Romania,49.2963843391328
Planaltina,CERRADO,GOIAS,Spain,273.250107823674
Planaltina,CERRADO,GOIAS,Italy,34.2880509413198
Planaltina,CERRADO,GOIAS,Spain,90.8826617574508
Planaltina,CERRADO,GOIAS,Spain,76.2898537631343
Planaltina,CERRADO,GOIAS,Netherlands,490.601528069553
Pontalina,CERRADO,GOIAS,Netherlands,16320.2751335983
Pontalina,CERRADO,GOIAS,Netherlands,781.15314607835
Pontalina,CERRADO,GOIAS,Germany,266.567948446926
Porangatu,CERRADO,GOIAS,Netherlands,1.88573805279851
Porangatu,CERRADO,GOIAS,Italy,0.471434513199627
Porangatu,CERRADO,GOIAS,Netherlands,241.358206267504
Porangatu,CERRADO,GOIAS,Netherlands,287.362082510434
Porangatu,CERRADO,GOIAS,Germany,21.8104463186676
Porangatu,CERRADO,GOIAS,France,105.601330956716
Porangatu,CERRADO,GOIAS,France,320.037067189947
Porangatu,CERRADO,GOIAS,Germany,35.3575884899721
Porangatu,CERRADO,GOIAS,Netherlands,73.0723495459422
Porangatu,CERRADO,GOIAS,Netherlands,7958.91564168702
Porangatu,CERRADO,GOIAS,Netherlands,2661.7763993881
Porteirao,CERRADO,GOIAS,France,149.247229111776
Porteirao,CERRADO,GOIAS,Germany,81.5404604279356
Porteirao,CERRADO,GOIAS,Ireland,76.5210991149436
Porteirao,CERRADO,GOIAS,Netherlands,59.8815684692478
Porteirao,CERRADO,GOIAS,Netherlands,40.9539019390861
Porteirao,CERRADO,GOIAS,Spain,22.4128599828927
Porteirao,CERRADO,GOIAS,France,38.3421218132956
Porteirao,CERRADO,GOIAS,Netherlands,119.756670078311
Porteirao,CERRADO,GOIAS,Netherlands,263.464674172285
Porteirao,CERRADO,GOIAS,Netherlands,143.708004093974
Porteirao,CERRADO,GOIAS,Netherlands,45.7734999472308
Porteirao,CERRADO,GOIAS,Netherlands,5.37987339451654
Porteirao,CERRADO,GOIAS,Netherlands,7.68553342073791
Porteirao,CERRADO,GOIAS,Netherlands,86.0779743122646
Portelandia,CERRADO,GOIAS,France,2.22098820613156
Portelandia,CERRADO,GOIAS,Netherlands,164.789665783804
Portelandia,CERRADO,GOIAS,Slovenia,27.8681322566251
Portelandia,CERRADO,GOIAS,Netherlands,14.3605479266361
Portelandia,CERRADO,GOIAS,Finland,7.51721158624706
Portelandia,CERRADO,GOIAS,Netherlands,19.2066941320509
Portelandia,CERRADO,GOIAS,Spain,187.121057776018
Posse,CERRADO,GOIAS,France,78.6977862674408
Posse,CERRADO,GOIAS,Romania,10.6893144074453
Posse,CERRADO,GOIAS,Romania,10.3238008605786
Posse,CERRADO,GOIAS,Spain,57.2248804069765
Posse,CERRADO,GOIAS,Italy,7.180709387941
Posse,CERRADO,GOIAS,Spain,19.0329273483538
Posse,CERRADO,GOIAS,Spain,15.9768564873842
Posse,CERRADO,GOIAS,Netherlands,102.743285244654
Professor Jamil,CERRADO,GOIAS,Netherlands,171.751605777831
Professor Jamil,CERRADO,GOIAS,Netherlands,8.22071356635153
Professor Jamil,CERRADO,GOIAS,Germany,2.80531258326693
Rialma,CERRADO,GOIAS,Netherlands,0.0657814931224288
Rialma,CERRADO,GOIAS,Italy,0.0164453732806072
Rialma,CERRADO,GOIAS,Netherlands,8.4194637542927
Rialma,CERRADO,GOIAS,Netherlands,10.0242485037909
Rialma,CERRADO,GOIAS,Germany,0.760828749454012
Rialma,CERRADO,GOIAS,France,3.68376361485601
Rialma,CERRADO,GOIAS,France,11.1640723922578
Rialma,CERRADO,GOIAS,Germany,1.23340299604554
Rialma,CERRADO,GOIAS,Netherlands,2.54903285849412
Rialma,CERRADO,GOIAS,Netherlands,277.636309968215
Rialma,CERRADO,GOIAS,Netherlands,92.8525707215499
Rianapolis,CERRADO,GOIAS,Netherlands,0.0202983229841399
Rianapolis,CERRADO,GOIAS,Italy,0.00507458074603496
Rianapolis,CERRADO,GOIAS,Netherlands,2.59801026893416
Rianapolis,CERRADO,GOIAS,Netherlands,3.09320181322931
Rianapolis,CERRADO,GOIAS,Germany,0.234770403634561
Rianapolis,CERRADO,GOIAS,France,1.13670608711183
Rianapolis,CERRADO,GOIAS,France,3.44491948236277
Rianapolis,CERRADO,GOIAS,Germany,0.380593555952622
Rianapolis,CERRADO,GOIAS,Netherlands,0.786560015635417
Rianapolis,CERRADO,GOIAS,Netherlands,85.6707749301314
Rianapolis,CERRADO,GOIAS,Netherlands,28.6516979312998
Rio Quente,CERRADO,GOIAS,Netherlands,225.375335662042
Rio Quente,CERRADO,GOIAS,Netherlands,10.7873581210914
Rio Quente,CERRADO,GOIAS,Germany,3.68117818885826
Rio Verde,CERRADO,GOIAS,France,4043.84495268445
Rio Verde,CERRADO,GOIAS,Germany,2209.33401111336
Rio Verde,CERRADO,GOIAS,Ireland,2073.33470960511
Rio Verde,CERRADO,GOIAS,Netherlands,1622.48759896132
Rio Verde,CERRADO,GOIAS,Netherlands,1109.64358021733
Rio Verde,CERRADO,GOIAS,Spain,607.275131715613
Rio Verde,CERRADO,GOIAS,France,1038.87755030807
Rio Verde,CERRADO,GOIAS,Netherlands,3244.79997872379
Rio Verde,CERRADO,GOIAS,Netherlands,7138.55995319235
Rio Verde,CERRADO,GOIAS,Netherlands,3893.75997446855
Rio Verde,CERRADO,GOIAS,Netherlands,1240.23030665235
Rio Verde,CERRADO,GOIAS,Netherlands,145.767355293436
Rio Verde,CERRADO,GOIAS,Netherlands,208.239078990623
Rio Verde,CERRADO,GOIAS,Netherlands,2332.27768469497
Santa Fe De Goias,CERRADO,GOIAS,France,0.197823541889459
Santa Fe De Goias,CERRADO,GOIAS,Netherlands,14.6778246107451
Santa Fe De Goias,CERRADO,GOIAS,Slovenia,2.48221607554223
Santa Fe De Goias,CERRADO,GOIAS,Netherlands,1.27909479504557
Santa Fe De Goias,CERRADO,GOIAS,Finland,0.669558450161254
Santa Fe De Goias,CERRADO,GOIAS,Netherlands,1.71074130456896
Santa Fe De Goias,CERRADO,GOIAS,Spain,16.6668829258796
Santa Helena De Goias,CERRADO,GOIAS,France,2.81647053508685
Santa Helena De Goias,CERRADO,GOIAS,Netherlands,208.97240106254
Santa Helena De Goias,CERRADO,GOIAS,Slovenia,35.3400225863418
Santa Helena De Goias,CERRADO,GOIAS,Netherlands,18.2108396575058
Santa Helena De Goias,CERRADO,GOIAS,Finland,9.53269579740586
Santa Helena De Goias,CERRADO,GOIAS,Netherlands,24.3563148827196
Santa Helena De Goias,CERRADO,GOIAS,Spain,237.291195093012
Santa Isabel,CERRADO,GOIAS,Netherlands,0.131563129991524
Santa Isabel,CERRADO,GOIAS,Italy,0.032890782497881
Santa Isabel,CERRADO,GOIAS,Netherlands,16.8389459069189
Santa Isabel,CERRADO,GOIAS,Netherlands,20.048518912714
Santa Isabel,CERRADO,GOIAS,Germany,1.52165916148196
Santa Isabel,CERRADO,GOIAS,France,7.36753527952534
Santa Isabel,CERRADO,GOIAS,France,22.3281691804073
Santa Isabel,CERRADO,GOIAS,Germany,2.46680868734107
Santa Isabel,CERRADO,GOIAS,Netherlands,5.09807128717155
Santa Isabel,CERRADO,GOIAS,Netherlands,555.273226631294
Santa Isabel,CERRADO,GOIAS,Netherlands,185.705344345875
Santa Rita Do Araguaia,CERRADO,GOIAS,France,0.838905889107431
Santa Rita Do Araguaia,CERRADO,GOIAS,Netherlands,62.243923992224
Santa Rita Do Araguaia,CERRADO,GOIAS,Slovenia,10.5262784394644
Santa Rita Do Araguaia,CERRADO,GOIAS,Netherlands,5.424228815446
Santa Rita Do Araguaia,CERRADO,GOIAS,Finland,2.83938161038381
Santa Rita Do Araguaia,CERRADO,GOIAS,Netherlands,7.2547025568078
Santa Rita Do Araguaia,CERRADO,GOIAS,Spain,70.6788792983871
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,1.22792240284089
Santa Rita Do Novo Destino,CERRADO,GOIAS,Italy,0.306980600710222
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,157.16347673291
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,187.119487946865
Santa Rita Do Novo Destino,CERRADO,GOIAS,Germany,14.2021505112578
Santa Rita Do Novo Destino,CERRADO,GOIAS,France,68.7636545590899
Santa Rita Do Novo Destino,CERRADO,GOIAS,France,208.396221287911
Santa Rita Do Novo Destino,CERRADO,GOIAS,Germany,23.0235450532667
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,47.5819931100845
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,5182.54950853054
Santa Rita Do Novo Destino,CERRADO,GOIAS,Netherlands,1733.24967765872
Santa Rosa De Goias,CERRADO,GOIAS,France,8.2235750705413
Santa Rosa De Goias,CERRADO,GOIAS,Germany,4.49290818735025
Santa Rosa De Goias,CERRADO,GOIAS,Ireland,4.21633960507762
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,3.29949558580961
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,2.25657447064181
Santa Rosa De Goias,CERRADO,GOIAS,Spain,1.2349565061393
Santa Rosa De Goias,CERRADO,GOIAS,France,2.11266446266371
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,6.59863484533756
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,14.5169966597427
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,7.91836181440511
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,2.52213602421763
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,0.296432925375658
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,0.423475607679511
Santa Rosa De Goias,CERRADO,GOIAS,Netherlands,4.74292680601053
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,0.225850018256783
Santa Tereza De Goias,CERRADO,GOIAS,Italy,0.0564625045641957
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,28.9068543804607
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,34.4166208477225
Santa Tereza De Goias,CERRADO,GOIAS,Germany,2.61218131115795
Santa Tereza De Goias,CERRADO,GOIAS,France,12.6476010223798
Santa Tereza De Goias,CERRADO,GOIAS,France,38.3300201003155
Santa Tereza De Goias,CERRADO,GOIAS,Germany,4.23468784231467
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,8.75168820745034
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,953.218948046158
Santa Tereza De Goias,CERRADO,GOIAS,Netherlands,318.794144025002
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,0.0845762259783611
Santa Terezinha De Goias,CERRADO,GOIAS,Italy,0.0211440564945902
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,10.8250274552811
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,12.8883226341786
Santa Terezinha De Goias,CERRADO,GOIAS,Germany,0.978208629665723
Santa Terezinha De Goias,CERRADO,GOIAS,France,4.73626865478821
Santa Terezinha De Goias,CERRADO,GOIAS,France,14.3538108466017
Santa Terezinha De Goias,CERRADO,GOIAS,Germany,1.58580423709427
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,3.27732875666148
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,356.961056629828
Santa Terezinha De Goias,CERRADO,GOIAS,Netherlands,119.381905628104
Santo Antonio Da Barra,CERRADO,GOIAS,France,66.9625917267703
Santo Antonio Da Barra,CERRADO,GOIAS,Germany,36.5846695670274
Santo Antonio Da Barra,CERRADO,GOIAS,Ireland,34.3326381937727
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,26.8669981026033
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,18.3747425763688
Santo Antonio Da Barra,CERRADO,GOIAS,Spain,10.0559534766284
Santo Antonio Da Barra,CERRADO,GOIAS,France,17.202918032059
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,53.7310947260914
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,118.208408397401
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,64.4773136713097
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,20.537146365218
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,2.41378193620548
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,3.44825990886497
Santo Antonio Da Barra,CERRADO,GOIAS,Netherlands,38.6205109792877
Santo Antonio De Goias,CERRADO,GOIAS,France,16.197117222934
Santo Antonio De Goias,CERRADO,GOIAS,Germany,8.84921216844948
Santo Antonio De Goias,CERRADO,GOIAS,Ireland,8.3044839074651
Santo Antonio De Goias,CERRADO,GOIAS,Netherlands,6.49867196705651
Santo Antonio De Goias,CERRADO,GOIAS,Netherlands,4.44453913410434
Santo Antonio De Goias,CERRADO,GOIAS,Spain,2.43236489283323
Santo Antonio De Goias,CERRADO,GOIAS,France,4.16109461650948
Santo Antonio De Goias,CERRADO,GOIAS,Netherlands,12.9966421154388
